=== Getting Over It 连续跟踪数据 ===
导出时间: 14/9/2025 21:03:01
数据点数: 469
采样频率: 50Hz
记录时长: 15.60秒

# 数据格式: CSV - 鼠标移动-物理响应分析
# 鼠标输入(2DOF): mouseX, mouseY
# 物理状态(6DOF): playerX, playerY, velocityX, velocityY, hammerAngle, hammerAngularVel, isGrounded
# 鼠标移动分析: mouseDeltaX, mouseDeltaY, mouseMoveDistance, mouseMoveSpeed
# 物理响应分析: positionDelta, velocityDelta, angleDelta, physicsResponseDelay
# 注意: Getting Over It的控制完全基于鼠标移动，没有按钮输入

timestamp,deltaTime,mouseX,mouseY,playerX,playerY,velocityX,velocityY,hammerAngle,hammerAngularVel,isGrounded,mouseDeltaX,mouseDeltaY,mouseMoveDistance,mouseMoveSpeed,positionDelta,velocityDelta,angleDelta,physicsResponseDelay
30.157,0.0333,639.0,360.0,-28.938,3.314,0.131,-0.013,-43.72,8.565,1,0.00,0.00,0.00,0.00,0.0046,0.0198,0.054,0.00
30.191,0.0333,639.0,360.0,-28.932,3.314,0.158,-0.017,-43.69,10.283,1,0.00,0.00,0.00,0.00,0.0056,0.0265,0.031,0.00
30.224,0.0333,639.0,360.0,-28.926,3.314,0.112,0.037,-43.63,7.384,1,0.00,0.00,0.00,0.00,0.0059,0.0703,0.060,0.00
30.257,0.0333,639.0,360.0,-28.927,3.313,-0.065,-0.021,-43.55,-4.269,1,0.00,0.00,0.00,0.00,0.0003,0.1853,0.086,0.00
30.291,0.0333,639.0,360.0,-28.929,3.313,-0.016,0.002,-43.66,-1.022,1,0.00,0.00,0.00,0.00,0.0021,0.0541,-0.111,0.00
30.324,0.0333,639.0,360.0,-28.928,3.313,0.022,-0.002,-43.68,1.440,1,0.00,0.00,0.00,0.00,0.0004,0.0380,-0.027,0.00
30.357,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.61,0.000,1,0.00,0.00,0.00,0.00,0.0006,0.0222,0.069,0.00
30.391,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.62,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-0.002,0.00
30.424,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.64,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-0.021,0.00
30.457,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.63,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.005,0.00
30.491,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.63,0.000,1,1.00,0.00,1.00,30.01,0.0000,0.0000,0.005,0.00
30.524,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.63,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-0.003,0.00
30.557,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.64,0.000,1,-1.00,0.00,1.00,30.01,0.0000,0.0000,-0.006,0.00
30.591,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.64,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-0.004,0.00
30.624,0.0333,640.0,359.0,-28.928,3.313,0.000,0.000,-43.64,0.000,1,1.00,-1.00,1.41,42.41,0.0000,0.0000,-0.004,1.00
30.657,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,-1.00,1.00,1.41,42.47,0.0000,0.0000,-0.004,1.00
30.691,0.0334,639.0,359.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,-1.00,1.00,29.98,0.0000,0.0000,-0.004,0.00
30.724,0.0333,639.0,359.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-0.001,0.00
30.757,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,1.00,1.00,1.41,42.42,0.0000,0.0000,0.001,1.00
30.791,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
30.824,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
30.857,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
30.891,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
30.924,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
30.957,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
30.991,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.024,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.057,0.0334,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.091,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.124,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.157,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.191,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.224,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.257,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.291,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.324,0.0334,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.357,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.391,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.424,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.457,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.491,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.524,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.557,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.591,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.624,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.657,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.691,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,-0.001,0.00
31.724,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.757,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.791,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.824,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.857,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.891,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.924,0.0334,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.957,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
31.991,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
32.024,0.0334,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
32.057,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
32.091,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
32.124,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
32.157,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.000,0.00
32.191,0.0333,640.0,359.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,0.00,-1.00,1.00,30.03,0.0000,0.0000,0.000,0.00
32.224,0.0334,639.0,359.0,-28.928,3.313,0.000,0.000,-43.65,0.000,1,-1.00,0.00,1.00,29.98,0.0000,0.0000,0.000,0.00
32.257,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-43.63,0.000,1,0.00,1.00,1.00,29.99,0.0000,0.0000,0.027,0.00
32.291,0.0333,639.0,359.0,-28.928,3.313,0.000,0.000,-43.49,0.000,1,0.00,-1.00,1.00,29.99,0.0000,0.0000,0.136,0.00
32.324,0.0333,639.0,359.0,-28.928,3.313,0.000,0.000,-43.24,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.252,0.00
32.357,0.0333,639.0,359.0,-28.928,3.313,0.000,0.000,-42.92,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.314,0.00
32.391,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-42.47,0.000,1,0.00,1.00,1.00,30.01,0.0000,0.0000,0.455,0.00
32.424,0.0334,639.0,359.0,-28.928,3.313,0.000,0.000,-41.39,0.000,1,0.00,-1.00,1.00,29.97,0.0000,0.0000,1.083,0.00
32.457,0.0333,640.0,359.0,-28.928,3.313,0.000,0.000,-38.91,0.000,1,1.00,0.00,1.00,30.03,0.0000,0.0000,2.476,0.00
32.491,0.0334,639.0,359.0,-28.928,3.313,0.000,0.000,-34.60,0.000,1,-1.00,0.00,1.00,29.95,0.0000,0.0000,4.307,0.00
32.524,0.0333,639.0,359.0,-28.928,3.313,0.000,0.000,-29.28,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,5.322,0.00
32.557,0.0333,640.0,359.0,-28.928,3.313,0.000,0.000,-24.84,0.000,1,1.00,0.00,1.00,30.01,0.0000,0.0000,4.439,0.00
32.591,0.0333,640.0,360.0,-28.928,3.313,0.000,0.000,-22.60,0.000,1,0.00,1.00,1.00,29.99,0.0001,0.0000,2.237,0.00
32.624,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-21.56,0.000,1,-1.00,0.00,1.00,29.99,0.0000,0.0000,1.043,0.00
32.657,0.0333,639.0,359.0,-28.928,3.313,0.000,0.000,-20.82,0.000,1,0.00,-1.00,1.00,30.03,0.0000,0.0000,0.739,0.00
32.691,0.0333,640.0,359.0,-28.928,3.313,0.000,0.000,-20.40,0.000,1,1.00,0.00,1.00,30.00,0.0000,0.0000,0.422,0.00
32.724,0.0334,640.0,359.0,-28.928,3.313,0.000,0.000,-20.23,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.164,0.00
32.757,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-20.15,0.000,1,-1.00,1.00,1.41,42.47,0.0000,0.0000,0.084,1.00
32.791,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-20.11,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.038,0.00
32.824,0.0334,639.0,360.0,-28.928,3.313,0.000,0.000,-20.10,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.016,0.00
32.857,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-20.08,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.013,0.00
32.891,0.0333,639.0,360.0,-28.928,3.313,0.000,0.000,-20.07,0.000,1,0.00,0.00,0.00,0.00,0.0000,0.0000,0.010,0.00
