timestamp, playerX, playerY, velocityX, velocityY, hammerAngle, hammerAngularVel, isGrounded
11.169, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.185, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.202, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.219, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.235, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.252, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.269, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.285, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.302, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.319, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.336, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.352, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.369, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.386, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.402, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.419, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.436, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.452, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.469, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.486, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.502, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.519, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.536, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.552, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.569, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.585, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.602, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.619, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.635, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.652, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.669, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.685, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.702, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.719, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.735, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.752, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.769, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.785, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.802, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.819, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.836, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.852, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.869, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.886, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.902, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.919, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.936, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.952, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.969, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
11.986, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.002, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.019, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.036, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.052, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.069, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.086, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.102, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.119, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.135, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.152, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.169, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.185, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.202, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.219, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.235, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.252, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.269, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.285, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.302, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.319, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.336, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.352, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.369, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.386, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.402, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.419, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.436, -44.281, -2.422, 0.000, 0.000, -26.6, 0.00, 1
12.452, -44.282, -2.422, -0.090, 0.028, -26.5, -5.90, 1
12.469, -44.293, -2.419, -0.966, 0.320, -25.4, -71.13, 1
12.486, -44.337, -2.407, -2.849, 0.914, -24.2, -212.36, 0
12.502, -44.407, -2.399, -3.605, 0.433, -21.2, -267.71, 1
12.519, -44.474, -2.392, -3.487, 0.496, -17.7, -219.88, 1
12.536, -44.537, -2.391, -3.545, 0.155, -14.8, -140.98, 0
12.552, -44.599, -2.394, -3.658, -0.297, -13.2, 8.90, 0
12.569, -44.649, -2.399, -2.438, -0.156, -12.5, -24.13, 1
12.586, -44.674, -2.403, -1.239, -0.109, -12.2, 0.00, 1
12.602, -44.677, -2.403, -0.002, 0.000, -11.7, -0.15, 1
12.619, -44.677, -2.403, 0.000, 0.000, -11.1, 0.00, 1
12.636, -44.677, -2.403, 0.000, 0.000, -10.5, 0.00, 1
12.652, -44.677, -2.403, 0.000, 0.000, -10.0, 0.01, 1
12.669, -44.677, -2.403, 0.001, 0.000, -9.6, 0.04, 1
12.686, -44.677, -2.403, 0.000, 0.000, -9.3, 0.00, 1
12.702, -44.677, -2.403, 0.000, 0.000, -9.2, 0.00, 1
12.719, -44.677, -2.403, 0.000, 0.000, -9.0, 0.00, 1
12.736, -44.677, -2.403, 0.000, 0.000, -8.9, 0.00, 1
12.752, -44.677, -2.403, 0.000, 0.000, -8.8, 0.00, 1
12.769, -44.677, -2.403, 0.000, 0.000, -8.6, 0.00, 1
12.786, -44.677, -2.403, 0.000, 0.000, -8.5, 0.00, 1
