start_ts,end_ts,duration_s,act_px_x,act_px_y,return_code
1759689330194,1759689330.196,1759689349.719,19.523,5.738,3.158,0,-36.238,-2.276,0.000,0.000,67.700,0.000,1,8.043,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689349723,1759689349.725,1759689369.297,19.572,-6.493,7.610,0,-44.281,-2.422,0.000,0.000,110.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689369299,1759689369.300,1759689388.908,19.608,4.178,4.577,0,-44.281,-2.422,0.000,0.000,22.600,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689388913,1759689388.914,1759689408.459,19.545,-5.950,-0.794,0,-40.753,-2.572,0.364,-0.095,-161.100,-3.000,1,3.546,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689661265,1759689661.266,1759689680.862,19.596,4.383,-0.978,0,-44.281,-2.422,0.000,0.000,-15.000,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689680866,1759689680.867,1759689700.526,19.659,5.738,3.158,0,-44.281,-2.422,0.000,0.000,13.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689700528,1759689700.529,1759689720.114,19.585,-6.493,7.610,0,-44.281,-2.422,0.000,0.000,110.100,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689720117,1759689720.118,1759689739.672,19.554,4.178,4.577,0,-44.281,-2.422,0.000,0.000,22.600,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759689739676,1759689739.677,1759689759.242,19.565,-5.950,-0.794,0,-40.775,-2.565,0.538,-0.146,-160.300,-3.140,1,3.533,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
1759690184462,1759690184.463,1759690205.006,20.543,4.383,-0.978,0,-44.281,-2.422,0.000,0.000,-15.000,0.000,1,0.000,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\input_commands.csv,C:\Users\Symbol\software\game_store\steam\steamapps\common\Getting Over It\src\Data\GameResults\ContinuousTracking_latest.csv
