timestamp, playerX, playerY, velocityX, velocityY, hammerAngle, hammerAngularVel, isGrounded
12.838, -39.332, -2.631, -0.126, -0.080, 65.0, -7.90, 1
12.854, -39.334, -2.633, -0.126, -0.080, 65.0, -7.90, 1
12.871, -39.336, -2.634, -0.126, -0.080, 65.0, -7.90, 1
12.887, -39.339, -2.635, -0.126, -0.080, 65.0, -7.90, 1
12.904, -39.341, -2.636, -0.126, -0.080, 65.0, -7.90, 1
12.921, -39.343, -2.637, -0.126, -0.080, 65.0, -7.90, 1
12.937, -39.346, -2.639, -0.126, -0.080, 65.0, -7.90, 1
12.954, -39.348, -2.640, -0.126, -0.080, 65.0, -7.90, 1
12.971, -39.351, -2.641, -0.126, -0.080, 65.0, -7.90, 1
12.987, -39.353, -2.642, -0.126, -0.080, 65.0, -7.90, 1
13.004, -39.355, -2.643, -0.126, -0.080, 65.0, -7.90, 1
13.021, -39.358, -2.645, -0.126, -0.080, 65.0, -7.90, 1
13.037, -39.360, -2.646, -0.126, -0.080, 65.0, -7.90, 1
13.054, -39.363, -2.647, -0.126, -0.080, 65.0, -7.90, 1
13.071, -39.365, -2.648, -0.126, -0.080, 65.1, -7.90, 1
13.087, -39.367, -2.649, -0.126, -0.080, 65.1, -7.90, 1
13.104, -39.370, -2.651, -0.126, -0.080, 65.1, -7.90, 1
13.121, -39.372, -2.652, -0.126, -0.080, 65.1, -7.90, 1
13.137, -39.375, -2.653, -0.126, -0.080, 65.1, -7.90, 1
13.154, -39.377, -2.654, -0.126, -0.080, 65.1, -7.90, 1
13.171, -39.379, -2.655, -0.126, -0.080, 65.1, -7.90, 1
13.187, -39.382, -2.656, -0.126, -0.080, 65.1, -7.90, 1
13.204, -39.384, -2.658, -0.126, -0.080, 65.1, -7.90, 1
13.220, -39.386, -2.659, -0.126, -0.080, 65.1, -7.90, 1
13.237, -39.389, -2.660, -0.126, -0.080, 65.1, -7.90, 1
13.254, -39.391, -2.661, -0.126, -0.080, 65.1, -7.90, 1
13.270, -39.394, -2.662, -0.126, -0.080, 65.1, -7.90, 1
13.287, -39.396, -2.664, -0.126, -0.080, 65.1, -7.90, 1
13.304, -39.398, -2.665, -0.126, -0.080, 65.1, -7.90, 1
13.320, -39.401, -2.666, -0.126, -0.080, 65.1, -7.90, 1
13.337, -39.403, -2.667, -0.126, -0.080, 65.2, -7.89, 1
13.358, -39.406, -2.668, -0.126, -0.080, 65.2, -7.88, 1
13.374, -39.408, -2.670, -0.125, -0.079, 65.2, -7.81, 1
13.391, -39.410, -2.671, -0.117, -0.074, 65.2, -7.08, 1
13.407, -39.411, -2.671, 0.000, 0.000, 65.7, 0.00, 1
13.424, -39.410, -2.670, 0.136, 0.095, 68.0, 10.40, 1
13.441, -39.404, -2.666, 0.383, 0.267, 73.3, 29.29, 1
13.457, -39.391, -2.657, 0.774, 0.527, 81.6, 58.75, 1
13.474, -39.368, -2.642, 1.397, 0.910, 92.8, 104.62, 1
13.491, -39.338, -2.618, 1.631, 1.335, 105.8, 133.67, 0
13.507, -39.312, -2.586, 1.302, 1.724, 118.9, 116.53, 0
13.524, -39.297, -2.551, 0.750, 1.874, 131.3, 76.80, 0
13.541, -39.293, -2.518, 0.198, 1.853, 143.3, 33.92, 0
13.557, -39.299, -2.487, -0.352, 1.752, 155.3, -4.58, 0
13.574, -39.317, -2.465, -1.041, 0.995, 167.1, -55.57, 0
13.591, -39.344, -2.466, -1.461, -0.320, 175.5, -92.77, 0
13.607, -39.373, -2.490, -1.558, -1.710, -179.6, -107.79, 0
13.624, -39.401, -2.538, -1.471, -3.103, -178.2, -111.04, 0
13.641, -39.428, -2.608, -1.642, -4.556, 179.7, 0.00, 0
13.657, -39.456, -2.694, -1.652, -5.303, 175.6, 0.00, 1
13.674, -39.458, -2.690, 0.000, 0.000, 173.1, 0.00, 1
13.691, -39.458, -2.690, 0.000, 0.000, 171.4, 0.00, 1
13.707, -39.458, -2.690, 0.000, 0.000, 170.7, 0.00, 1
13.724, -39.458, -2.690, 0.000, 0.000, 170.7, 0.00, 1
13.740, -39.458, -2.690, 0.000, 0.000, 170.3, 0.00, 1
13.757, -39.466, -2.693, -0.948, -0.385, 167.8, 42.09, 1
13.774, -39.470, -2.692, -0.002, 0.000, 161.1, -0.12, 1
13.790, -39.475, -2.688, -0.689, 0.096, 146.9, -43.31, 0
13.807, -39.503, -2.658, -1.973, 2.285, 123.9, 0.00, 0
13.824, -39.468, -2.646, 2.770, -0.176, 103.2, 323.81, 0
13.840, -39.397, -2.640, 3.739, -0.017, 96.7, 407.18, 0
13.857, -39.318, -2.626, 4.212, 1.659, 94.9, 284.67, 1
13.874, -39.245, -2.603, 3.738, 1.136, 89.5, 245.51, 1
13.890, -39.182, -2.589, 3.219, 0.745, 78.8, 207.56, 1
13.907, -39.124, -2.579, 3.047, 0.520, 65.5, 194.14, 1
13.924, -39.082, -2.574, 1.378, 0.157, 52.0, 87.08, 1
13.940, -39.082, -2.574, 0.000, 0.000, 39.8, 0.00, 1
13.957, -39.082, -2.574, 0.000, 0.000, 29.8, 0.00, 1
13.974, -39.088, -2.574, -0.430, -0.044, 20.2, -27.12, 1
13.990, -39.111, -2.576, -1.578, -0.139, 9.4, -106.08, 1
14.007, -39.154, -2.569, -2.356, 0.605, -2.1, -182.28, 0
14.024, -39.198, -2.564, -2.302, 0.309, -3.1, -176.04, 0
14.040, -39.245, -2.556, -2.886, 0.771, -4.1, -225.92, 0
14.057, -39.325, -2.530, -4.603, 1.890, -3.0, -363.45, 0
14.073, -39.438, -2.488, -6.327, 3.126, -3.5, -488.34, 0
14.090, -39.554, -2.437, -6.326, 3.452, -4.5, -284.84, 0
14.107, -39.672, -2.376, -7.044, 3.722, -5.7, 8.91, 0
14.123, -39.788, -2.309, -6.999, 4.069, -7.1, 21.82, 0
14.140, -39.894, -2.240, -6.347, 4.112, -8.4, 74.66, 0
14.157, -39.994, -2.170, -6.180, 4.127, -10.2, 89.38, 0
14.173, -40.089, -2.101, -5.689, 3.935, -12.0, 125.05, 0
14.190, -40.178, -2.038, -6.010, 3.776, -13.9, 97.44, 0
14.207, -40.267, -1.984, -5.575, 3.006, -15.7, 121.62, 0
14.223, -40.357, -1.941, -5.599, 2.318, -16.6, 111.60, 0
14.240, -40.447, -1.909, -5.614, 1.685, -16.8, 102.92, 0
14.257, -40.537, -1.887, -5.597, 1.147, -16.7, 97.19, 0
14.273, -40.627, -1.873, -5.561, 0.666, -16.6, 93.10, 0
14.290, -40.716, -1.867, -5.523, 0.192, -16.7, 89.10, 0
14.307, -40.805, -1.869, -5.492, -0.303, -16.8, 84.60, 0
14.323, -40.894, -1.880, -5.466, -0.811, -16.8, 79.79, 0
14.340, -40.982, -1.900, -5.439, -1.315, -16.8, 75.05, 0
14.357, -41.070, -1.927, -5.413, -1.820, -16.7, 70.32, 0
14.373, -41.157, -1.964, -5.390, -2.332, -16.6, 65.45, 0
14.390, -41.245, -2.009, -5.373, -2.858, -16.3, 60.40, 0
14.406, -41.332, -2.063, -5.359, -3.394, -15.8, 55.28, 0
14.423, -41.420, -2.126, -5.346, -3.932, -15.2, 50.26, 0
